"Id ICV";"Id situation";"Date de création";"Date de modification";"Date de début";"Date de fin";"Jours de diffusion";"Période de diffusion";"Titre";"Catégorie";"ICV récurrente";"Média";"Code CP";"Statut";"Priorité";"Type";"Motif Solférino";"Lignes";"ICV digital intitulé";"ICV digital message vers météo du trafic et push";"ICV digital message détaillé";"Texte de l’ICV gare et bord";"Axes";"Gares";"Codes mission";"Numéros de course"
"2d0ce15b-7015-4c16-8731-8ac3c4824f8a";"2cf44cd2-24b8-4d04-ba38-43f78a5bcc0c";"20/11/2024 08:24:42";"20/11/2024 08:24:42";"20/11/2024 08:24:39";"20/11/2024 08:34:00";"";"";"J-J4 - J6 Accident de pers...";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"J4 - J6 Accident de personne à Colombes";"J";"N/A";"N/A";"N/A";"Ligne J. Trafic interrompu Paris St-Lazare - Argenteuil dans les 2 sens jusqu'à 09h et fortement perturbé sur le reste de la ligne. Motif : accident de personne";"Paris Saint-Lazare <> Ermont - Eaubonne, Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Mantes-la-Jolie";"";"";""
"ed7dd8cf-b844-4d66-a43e-e7e039c2a9b0";"2cf44cd2-24b8-4d04-ba38-43f78a5bcc0c";"20/11/2024 08:37:01";"20/11/2024 08:37:01";"20/11/2024 08:36:59";"20/11/2024 08:46:00";"";"";"J-J4 - J6 Accident de pers...";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"J4 - J6 Accident de personne à Colombes";"J";"N/A";"N/A";"N/A";"Ligne J. Trafic interrompu Paris St-Lazare - Argenteuil dans les 2 sens jusqu'à 09h et fortement perturbé sur le reste de la ligne. Motif : accident de personne";"Paris Saint-Lazare <> Ermont - Eaubonne, Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Mantes-la-Jolie";"";"";""
"6eb3e49d-5746-4540-ab3b-32540607b7b2";"10da215d-5c2c-44de-9248-bd555219aa36";"20/11/2024 08:40:19";"20/11/2024 08:43:17";"20/11/2024 08:40:18";"20/11/2024 08:43:17";"";"";"ICV Zéro Incident de sign...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Incident de signalisation terrain - Paris Nord";"B";"N/A";"N/A";"N/A";"Ligne B. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Aulnay-sous-Bois <> Aérop. C De Gaulle 2, Aulnay-sous-Bois <> Mitry - Claye, Paris Gare du Nord <> Aulnay-sous-Bois, Paris Gare du Nord <> Aérop. C De Gaulle 2, Paris Gare du Nord <> Mitry - Claye";"";"";""
"6eb3e49d-5746-4540-ab3b-32540607b7b2";"10da215d-5c2c-44de-9248-bd555219aa36";"20/11/2024 08:40:19";"20/11/2024 08:43:17";"20/11/2024 08:40:18";"20/11/2024 08:43:17";"";"";"ICV Zéro Incident de sign...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Incident de signalisation terrain - Paris Nord";"B";"N/A";"N/A";"N/A";"Ligne B. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Aulnay-sous-Bois <> Aérop. C De Gaulle 2, Aulnay-sous-Bois <> Mitry - Claye, Paris Gare du Nord <> Aulnay-sous-Bois, Paris Gare du Nord <> Aérop. C De Gaulle 2, Paris Gare du Nord <> Mitry - Claye";"Aulnay-sous-Bois, Sevran Beaudottes, Villepinte, Parc des Expositions, Aéroport Charles de Gaulle 1 (Terminal 3), Aéroport Charles de Gaulle 2 (Terminal 2), Mitry - Claye, Sevran - Livry, Vert Galant, Villeparisis - Mitry-le-Neuf, La Plaine Stade de France, La Courneuve - Aubervilliers, Le Bourget, Drancy, Le Blanc-Mesnil, Paris Gare du Nord";"";""
"4e3f5ba6-52b3-40fc-8ecd-22899fe3cb02";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 08:40:27";"20/11/2024 08:42:46";"20/11/2024 08:40:25";"20/11/2024 08:42:46";"";"";"ICV Zéro Erreur agent ser...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Saint-Martin d'Étampes > Invalides, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château";"";"";""
"4e3f5ba6-52b3-40fc-8ecd-22899fe3cb02";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 08:40:27";"20/11/2024 08:42:46";"20/11/2024 08:40:25";"20/11/2024 08:42:46";"";"";"ICV Zéro Erreur agent ser...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Saint-Martin d'Étampes > Invalides, Massy-Palaiseau > Invalides, Invalides > Pontoise, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château";"Marolles-en-Hurepoix, Brétigny, Saint-Michel-sur-Orge, Sainte-Geneviève-des-Bois, Épinay-sur-Orge, Savigny-sur-Orge, Juvisy, Athis-Mons, Ablon, Villeneuve-le-Roi, Choisy-le-Roi, Les Ardoines, Vitry-sur-Seine, Ivry-sur-Seine, Bibliothèque François Mitterrand, Paris Austerlitz, Saint-Michel Notre-Dame, Musée d'Orsay, Invalides, Saint-Martin d'Étampes, Étampes, Étréchy, Chamarande, Lardy, Bouray, Massy-Palaiseau, Massy - Verrières, Chemin d'Antony, Rungis la Fraternelle, Pont de Rungis Aéroport d'Orly, Orly Ville, Les Saules, Neuilly - Porte Maillot, Péreire Levallois, Porte de Clichy, Saint-Ouen, Les Grésillons, Gennevilliers, Épinay-sur-Seine, Saint-Gratien, Ermont - Eaubonne, Cernay, Franconville - Le Plessis-Bouchard, Montigny - Beauchamp, Pierrelaye, Saint-Ouen-l'Aumône Liesse, Saint-Ouen-l'Aumône, Pontoise, Pont de l'Alma, Champ de Mars Tour Eiffel, Avenue du Président Kennedy Maison de Radio France, Boulainvilliers, Avenue Henri Martin, Avenue Foch, Javel, Pont du Garigliano - Hôpital Européen G. Pompidou, Issy Val de Seine, Issy, Meudon Val Fleury, Chaville - Vélizy, Viroflay Rive Gauche, Versailles Chantiers, Saint-Cyr, Saint-Quentin en Yvelines - Montigny-le-Bretonneux, Porchefontaine, Versailles Château Rive Gauche";"";""
"77079081-4549-422a-ac7f-d721d96a3427";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 08:42:46";"20/11/2024 09:48:19";"20/11/2024 09:02:23";"20/11/2024 09:48:19";"";"";"MULTI TR CLR>SQY/VRG/PSE";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"0";"Bas de page";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Trafic ralenti Choisy-le-Roi - St-Quentin-Yvelines, Choisy-le-Roi - Versailles Château et Choisy-le-Roi - Pontoise. Motif : attente d'autorisation d'accès au réseau";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château, Juvisy > Invalides";"Chemin d'Antony, Choisy-le-Roi, Ivry-sur-Seine, Les Ardoines, Les Saules, Massy - Verrières, Massy-Palaiseau, Orly Ville, Pont de Rungis Aéroport d'Orly, Rungis la Fraternelle, Vitry-sur-Seine, Invalides, Musée d'Orsay, Paris Austerlitz, Saint-Michel Notre-Dame, Bibliothèque François Mitterrand, Avenue du Président Kennedy Maison de Radio France, Avenue Foch, Boulainvilliers, Cernay, Champ de Mars Tour Eiffel, Épinay-sur-Seine, Ermont - Eaubonne, Franconville - Le Plessis-Bouchard, Gennevilliers, Avenue Henri Martin, Les Grésillons, Montigny - Beauchamp, Neuilly - Porte Maillot, Péreire Levallois, Pierrelaye, Pont de l'Alma, Pontoise, Porte de Clichy, Saint-Gratien, Saint-Ouen, Saint-Ouen-l'Aumône, Saint-Ouen-l'Aumône Liesse, Chaville - Vélizy, Issy, Issy Val de Seine, Javel, Meudon Val Fleury, Pont du Garigliano - Hôpital Européen G. Pompidou, Saint-Cyr, Saint-Quentin en Yvelines - Montigny-le-Bretonneux, Versailles Chantiers, Viroflay Rive Gauche, Porchefontaine, Versailles Château Rive Gauche";"";""
"4c954786-d6d6-4673-970d-fda577d69dd9";"5f525eec-2a92-421f-8fa9-75e2528acd98";"20/11/2024 08:43:06";"20/11/2024 08:43:06";"20/11/2024 08:43:04";"20/11/2024 12:41:00";"";"";"3613";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Ligne P Correspondance GIV 20/11";"P";"N/A";"N/A";"N/A";"Bonjour votre navette est prévue sur la voie C en gare d'ESbly";"";"Vaires - Torcy";"";"113613"
"82c2a4c5-6026-4242-b2d0-53b29cc96791";"10da215d-5c2c-44de-9248-bd555219aa36";"20/11/2024 08:43:17";"20/11/2024 08:59:46";"20/11/2024 08:58:52";"20/11/2024 08:59:46";"";"";"B-Incident de signalisatio...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"0";"Texte";"Incident de signalisation terrain - Paris Nord";"B";"N/A";"N/A";"N/A";"Ligne B. Le trafic est perturbé de Paris Nord vers Aéroport CDG2 et Mitry - Claye. Motif : incident affectant la signalisation en Gare du Nord.";"Paris Gare du Nord > Aérop. C De Gaulle 2, Paris Gare du Nord > Mitry - Claye";"";"";""
"82c2a4c5-6026-4242-b2d0-53b29cc96791";"10da215d-5c2c-44de-9248-bd555219aa36";"20/11/2024 08:43:17";"20/11/2024 08:59:46";"20/11/2024 08:58:52";"20/11/2024 08:59:46";"";"";"B-Incident de signalisatio...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"0";"Bas de page";"Incident de signalisation terrain - Paris Nord";"B";"N/A";"N/A";"N/A";"Ligne B. Le trafic est perturbé de Paris Nord vers Aéroport CDG2 et Mitry - Claye. Motif : incident affectant la signalisation en Gare du Nord.";"Paris Gare du Nord > Aérop. C De Gaulle 2, Paris Gare du Nord > Mitry - Claye";"Aéroport Charles de Gaulle 1 (Terminal 3), Aéroport Charles de Gaulle 2 (Terminal 2), Aulnay-sous-Bois, Drancy, La Courneuve - Aubervilliers, Le Blanc-Mesnil, Le Bourget, Parc des Expositions, Paris Gare du Nord, La Plaine Stade de France, Sevran Beaudottes, Villepinte, Mitry - Claye, Sevran - Livry, Vert Galant, Villeparisis - Mitry-le-Neuf";"";""
"bf902b9b-fe57-4044-9d6b-35196b2223bf";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 08:45:42";"20/11/2024 09:48:22";"20/11/2024 08:45:41";"20/11/2024 09:48:22";"";"";"SONORE DEBUT";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Trafic ralenti Choisy-le-Roi - St-Quentin, Choisy-le-Roi - Versailles RG et Choisy-le-Roi - Pontoise. Motif : attente d'autorisation d'accès au réseau";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château, Juvisy > Invalides";"";"";""
"d81f1cd8-6f3f-4e39-960c-02f86a97383e";"2cf44cd2-24b8-4d04-ba38-43f78a5bcc0c";"20/11/2024 08:49:00";"20/11/2024 08:49:00";"20/11/2024 08:48:59";"20/11/2024 08:58:00";"";"";"J-J4 - J6 Accident de pers...";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"J4 - J6 Accident de personne à Colombes";"J";"N/A";"N/A";"N/A";"Ligne J. Trafic interrompu Paris St-Lazare - Argenteuil dans les 2 sens jusqu'à 09h et fortement perturbé sur le reste de la ligne. Motif : accident de personne";"Paris Saint-Lazare <> Ermont - Eaubonne, Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Mantes-la-Jolie";"";"";""
"9225ba0c-d915-45eb-a044-00faf2f30129";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 09:01:19";"20/11/2024 09:48:26";"20/11/2024 09:01:19";"20/11/2024 09:48:26";"";"";"SONORE 2";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Trafic ralenti Choisy-le-Roi - St-Quentin, Choisy-le-Roi - Versailles RG et Choisy-le-Roi - Pontoise. Motif : attente d'autorisation d'accès au réseau";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château, Juvisy > Invalides";"";"";""
"838c1f23-8016-44f7-9c5b-3599cef4acd5";"2cf44cd2-24b8-4d04-ba38-43f78a5bcc0c";"20/11/2024 09:14:31";"20/11/2024 09:14:31";"20/11/2024 09:14:30";"20/11/2024 09:24:00";"";"";"flash";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"J4 - J6 Accident de personne à Colombes";"J";"N/A";"N/A";"N/A";"Ligne J. Trafic fortement perturbé Paris - Ermont, Paris - Mantes via Conflans Ste-H. et Paris - Gisors jusqu'à 10h. Motif : accident de personne à Colombes.";"Paris Saint-Lazare <> Ermont - Eaubonne, Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Mantes-la-Jolie";"";"";""
"df649a11-ea43-4982-9a10-4cc9a370ee7c";"72f1c523-c098-47d6-a3c3-09271e60664f";"20/11/2024 09:16:26";"20/11/2024 09:21:58";"20/11/2024 09:16:25";"20/11/2024 09:21:58";"";"";"ICV Zéro  158424 JOVA Gên...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";" 158424 JOVA Gêne de circulation à Corbeil";"D";"N/A";"N/A";"N/A";"Ligne D. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Corbeil-Essonnes > Juvisy";"";"";""
"df649a11-ea43-4982-9a10-4cc9a370ee7c";"72f1c523-c098-47d6-a3c3-09271e60664f";"20/11/2024 09:16:26";"20/11/2024 09:21:58";"20/11/2024 09:16:25";"20/11/2024 09:21:58";"";"";"ICV Zéro  158424 JOVA Gên...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";" 158424 JOVA Gêne de circulation à Corbeil";"D";"N/A";"N/A";"N/A";"Ligne D. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Corbeil-Essonnes > Juvisy";"Corbeil-Essonnes, Évry Val de Seine, Grand Bourg, Ris-Orangis, Viry-Châtillon, Juvisy";"";""
"d249843d-5f5b-44b2-8d6f-24570ef82c4b";"e5b9f2ac-06d8-400a-9160-779fb1dd52c8";"20/11/2024 09:16:42";"20/11/2024 09:17:32";"20/11/2024 09:16:41";"20/11/2024 09:17:32";"";"";"ICV Zéro Défaut technique...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Défaut technique du matériel roulant - 141568/9";"C";"N/A";"N/A";"N/A";"Ligne C. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Invalides > Massy-Palaiseau, Pontoise > Invalides";"";"";""
"d249843d-5f5b-44b2-8d6f-24570ef82c4b";"e5b9f2ac-06d8-400a-9160-779fb1dd52c8";"20/11/2024 09:16:42";"20/11/2024 09:17:32";"20/11/2024 09:16:41";"20/11/2024 09:17:32";"";"";"ICV Zéro Défaut technique...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Défaut technique du matériel roulant - 141568/9";"C";"N/A";"N/A";"N/A";"Ligne C. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Invalides > Massy-Palaiseau, Pontoise > Invalides";"Bibliothèque François Mitterrand, Ivry-sur-Seine, Vitry-sur-Seine, Les Ardoines, Choisy-le-Roi, Les Saules, Orly Ville, Pont de Rungis Aéroport d'Orly, Rungis la Fraternelle, Chemin d'Antony, Massy - Verrières, Massy-Palaiseau, Invalides, Musée d'Orsay, Saint-Michel Notre-Dame, Paris Austerlitz, Pontoise, Saint-Ouen-l'Aumône, Saint-Ouen-l'Aumône Liesse, Pierrelaye, Montigny - Beauchamp, Franconville - Le Plessis-Bouchard, Cernay, Ermont - Eaubonne, Saint-Gratien, Épinay-sur-Seine, Gennevilliers, Les Grésillons, Saint-Ouen, Porte de Clichy, Péreire Levallois, Neuilly - Porte Maillot, Avenue Foch, Avenue Henri Martin, Boulainvilliers, Avenue du Président Kennedy Maison de Radio France, Champ de Mars Tour Eiffel, Pont de l'Alma";"";""
"5179bba6-a6fe-45b3-976d-d6b97d6ab50d";"";"20/11/2024 09:17:15";"20/11/2024 11:04:34";"20/11/2024 09:18:50";"20/11/2024 11:04:34";"";"";"T4 TP";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"0";"Texte";"N/A";"E";"N/A";"N/A";"N/A";"T4: Trafic peturbé sur l'ensemble de la ligne. Motif: panne d'un train à La Remise à Jorelle.";"Haussmann Saint-Lazare <> Chelles - Gournay";"";"";""
"5179bba6-a6fe-45b3-976d-d6b97d6ab50d";"";"20/11/2024 09:17:15";"20/11/2024 11:04:34";"20/11/2024 09:18:50";"20/11/2024 11:04:34";"";"";"T4 TP";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"0";"Bas de page";"N/A";"E";"N/A";"N/A";"N/A";"T4: Trafic peturbé sur l'ensemble de la ligne. Motif: panne d'un train à La Remise à Jorelle.";"Haussmann Saint-Lazare <> Chelles - Gournay";"Noisy-le-Sec, Le Chénay Gagny, Le Raincy - Villemomble - Montfermeil, Gagny, Chelles - Gournay, Bondy";"";""
"0577be42-e02e-4e06-bf53-51e0f352e8b8";"e5b9f2ac-06d8-400a-9160-779fb1dd52c8";"20/11/2024 09:17:32";"20/11/2024 11:14:51";"20/11/2024 09:51:13";"20/11/2024 11:14:51";"";"";"MULTI TFR MBP > MPU";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"0";"Bas de page";"Défaut technique du matériel roulant - 141568/9";"C";"N/A";"N/A";"N/A";"Ligne C. Le trafic est perturbé entre Invalides et Massy-Palaiseau. Motif : panne d'un train";"Invalides > Massy-Palaiseau, Pontoise > Invalides";"Orly Ville, Bibliothèque François Mitterrand, Chemin d'Antony, Paris Austerlitz, Pont de Rungis Aéroport d'Orly, Rungis la Fraternelle, Saint-Michel Notre-Dame, Vitry-sur-Seine, Choisy-le-Roi, Invalides, Ivry-sur-Seine, Les Ardoines, Les Saules, Massy - Verrières, Massy-Palaiseau, Musée d'Orsay, Avenue du Président Kennedy Maison de Radio France, Avenue Foch, Boulainvilliers, Cernay, Champ de Mars Tour Eiffel, Épinay-sur-Seine, Ermont - Eaubonne, Franconville - Le Plessis-Bouchard, Gennevilliers, Avenue Henri Martin, Les Grésillons, Montigny - Beauchamp, Neuilly - Porte Maillot, Péreire Levallois, Pierrelaye, Pont de l'Alma, Pontoise, Porte de Clichy, Saint-Gratien, Saint-Ouen, Saint-Ouen-l'Aumône, Saint-Ouen-l'Aumône Liesse";"";""
"ab185025-ecbd-45bb-a976-252d59650d02";"e5b9f2ac-06d8-400a-9160-779fb1dd52c8";"20/11/2024 09:19:22";"20/11/2024 11:14:52";"20/11/2024 09:19:21";"20/11/2024 11:14:52";"";"";"SONORE DEBUT";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Défaut technique du matériel roulant - 141568/9";"C";"N/A";"N/A";"N/A";"Ligne C. Le trafic est fortement ralenti de Montigny - Beauchamp vers Massy-Palaiseau. Motif : panne d'un train";"Invalides > Massy-Palaiseau, Pontoise > Invalides";"";"";""
"e13fd717-42c2-41e3-ba94-118243b2bbe0";"72f1c523-c098-47d6-a3c3-09271e60664f";"20/11/2024 09:21:58";"20/11/2024 09:21:58";"20/11/2024 09:21:57";"20/11/2024 09:31:00";"";"";"D- 158424 JOVA Gêne de cir...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";" 158424 JOVA Gêne de circulation à Corbeil";"D";"N/A";"N/A";"N/A";"Ligne D Allongement de temps de trajet de 10 minutes pour le train JOVA Corbeil-Essonnes - Juvisy de 08h18. Motif attente d'autorisation d'accès au réseau.";"Corbeil-Essonnes > Juvisy";"";"";""
"e13fd717-42c2-41e3-ba94-118243b2bbe0";"72f1c523-c098-47d6-a3c3-09271e60664f";"20/11/2024 09:21:58";"20/11/2024 09:21:58";"20/11/2024 09:21:57";"20/11/2024 09:30:01";"";"";"D- 158424 JOVA Gêne de cir...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";" 158424 JOVA Gêne de circulation à Corbeil";"D";"N/A";"N/A";"N/A";"Ligne D Allongement de temps de trajet de 10 minutes pour le train JOVA Corbeil-Essonnes - Juvisy de 08h18. Motif attente d'autorisation d'accès au réseau.";"Corbeil-Essonnes > Juvisy";"Corbeil-Essonnes, Évry Val de Seine, Grand Bourg, Juvisy, Ris-Orangis, Viry-Châtillon";"";""
"dac307e5-a8e8-4e0d-9afc-d676787a9fa4";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 09:22:05";"20/11/2024 09:48:29";"20/11/2024 09:22:04";"20/11/2024 09:48:29";"";"";"SONORE 3";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Trafic ralenti Choisy-le-Roi - St-Quentin, Choisy-le-Roi - Versailles RG et Choisy-le-Roi - Pontoise. Motif : attente d'autorisation d'accès au réseau";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Saint-Martin d'Étampes > Invalides, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château";"";"";""
"0f9aeda9-f561-4f78-97a1-fde7fe352940";"2cf44cd2-24b8-4d04-ba38-43f78a5bcc0c";"20/11/2024 09:22:51";"20/11/2024 09:22:51";"20/11/2024 09:22:50";"20/11/2024 09:32:00";"";"";"137032";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"J4 - J6 Accident de personne à Colombes";"J";"N/A";"N/A";"N/A";"Votre train circule avec un allongement de son temps de parcours.
Motif: accident de personne à Colombes.";"";"";"";"137032"
"b3b4d7e6-8914-43d4-8851-ea6771076b8f";"2cf44cd2-24b8-4d04-ba38-43f78a5bcc0c";"20/11/2024 09:34:34";"20/11/2024 09:34:34";"20/11/2024 09:34:33";"20/11/2024 09:44:00";"";"";"flash";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"J4 - J6 Accident de personne à Colombes";"J";"N/A";"N/A";"N/A";"Ligne J. Trafic fortement perturbé Paris - Ermont, Paris - Mantes via Conflans Ste-H. et Paris - Gisors jusqu'à 10h. Motif : accident de personne à Colombes.";"Paris Saint-Lazare <> Ermont - Eaubonne, Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Mantes-la-Jolie";"";"";""
"f0793b78-d648-491d-b8a8-02f0a2747308";"a70ba855-3fa2-4fa6-9c1d-4440b76b3174";"20/11/2024 09:36:05";"20/11/2024 09:48:31";"20/11/2024 09:36:05";"20/11/2024 09:48:31";"";"";"SONORE 4";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Erreur agent service gestionnaire trafic circulation - 141556/7";"C";"N/A";"N/A";"N/A";"Ligne C. Trafic ralenti Choisy-le-Roi - St-Quentin, Choisy-le-Roi - Versailles RG et Choisy-le-Roi - Pontoise. Motif : attente d'autorisation d'accès au réseau";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Saint-Martin d'Étampes > Invalides, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château";"";"";""
"d5d74636-8b35-4122-8ec0-a6f5c386ff90";"52bbec5b-53d0-4d52-a61c-1317d03037c6";"20/11/2024 09:40:04";"20/11/2024 09:44:33";"20/11/2024 09:40:03";"20/11/2024 09:44:33";"";"";"ICV Zéro Zone rouge à Par...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Zone rouge à Paris Gare du Nord";"D";"N/A";"N/A";"N/A";"Ligne D. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Melun > Goussainville";"";"";""
"d5d74636-8b35-4122-8ec0-a6f5c386ff90";"52bbec5b-53d0-4d52-a61c-1317d03037c6";"20/11/2024 09:40:04";"20/11/2024 09:44:33";"20/11/2024 09:40:03";"20/11/2024 09:44:33";"";"";"ICV Zéro Zone rouge à Par...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Zone rouge à Paris Gare du Nord";"D";"N/A";"N/A";"N/A";"Ligne D. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Melun > Goussainville";"Melun, Le Mée, Cesson, Savigny-le-Temple - Nandy, Lieusaint - Moissy, Combs-la-Ville - Quincy, Boussy-Saint-Antoine, Brunoy, Yerres, Montgeron - Crosne, Villeneuve-Saint-Georges, Villeneuve Triage, Créteil Pompadour, Le Vert de Maisons, Maisons-Alfort - Alfortville, Paris Gare de Lyon, Châtelet Les Halles, Paris Gare du Nord, Stade de France Saint-Denis, Saint-Denis, Pierrefitte - Stains, Garges - Sarcelles, Villiers-le-Bel - Gonesse - Arnouville, Goussainville";"";""
